user_id,artist_id,song_id,play_count,listening_time,device_type,album_id,timestamp,is_liked,is_skipped
3065,14,1,16,55,Mobile,37,2025-08-02 17:46:11.690940,True,False
3547,29,479,49,43,Tablet,76,2025-01-24 17:46:11.690945,False,False
3895,39,659,25,55,Mobile,99,2025-06-13 17:46:11.690949,True,False
1342,8,734,25,31,Mobile,21,2024-09-15 17:46:11.690953,False,False
4260,10,102,25,23,Mobile,25,2025-07-03 17:46:11.690957,True,False
3844,10,52,25,16,Mobile,24,2024-12-11 17:46:11.690962,False,True
3750,30,672,28,55,Desktop,79,2025-05-04 17:46:11.690966,False,True
1956,38,38,23,55,Desktop,98,2025-03-13 17:46:11.690970,True,True
4598,40,323,15,55,Mobile,102,2025-08-08 17:46:11.690974,False,False
3135,11,600,25,47,Tablet,28,2024-11-23 17:46:11.690980,True,False
3977,23,610,47,55,Mobile,61,2025-01-22 17:46:11.690984,False,True
238,20,268,25,58,Mobile,53,2025-01-08 17:46:11.690989,True,False
695,5,350,3,55,Tablet,14,2024-11-22 17:46:11.690993,True,True
1470,38,14,35,55,Tablet,97,2025-02-12 17:46:11.690997,True,False
2232,9,79,25,55,Desktop,22,2025-01-07 17:46:11.691002,True,True
3915,13,544,11,55,Mobile,34,2024-11-22 17:46:11.691006,True,False
3882,17,340,20,68,Desktop,44,2025-06-08 17:46:11.691010,True,False
975,2,656,12,36,Mobile,6,2024-11-25 17:46:11.691015,False,True
3847,5,228,25,55,Mobile,14,2025-07-30 17:46:11.691019,True,True
2229,14,710,25,10,Tablet,37,2025-01-12 17:46:11.691024,True,True
4561,4,755,25,14,Mobile,10,2025-03-08 17:46:11.691029,False,False
1962,37,579,25,55,Desktop,94,2024-09-25 17:46:11.691033,True,False
1302,32,119,37,43,Mobile,84,2025-01-21 17:46:11.691038,True,True
4161,26,631,25,68,Desktop,70,2025-01-19 17:46:11.691042,True,True
3327,30,492,40,55,Desktop,79,2024-09-30 17:46:11.691046,True,True
2966,13,681,25,66,Tablet,33,2025-03-17 17:46:11.691050,False,False
2690,15,280,32,95,Tablet,38,2024-09-18 17:46:11.691055,False,True
2854,24,222,4,55,Tablet,63,2024-11-22 17:46:11.691059,True,False
1330,7,780,3,49,Desktop,20,2024-08-10 17:46:11.691064,False,False
4375,23,610,25,55,Desktop,61,2025-04-07 17:46:11.691068,False,False
4025,12,762,37,89,Desktop,29,2025-07-11 17:46:11.691073,False,True
3386,9,417,32,43,Tablet,22,2025-05-08 17:46:11.691078,True,True
3014,23,744,25,55,Tablet,61,2024-12-18 17:46:11.691083,False,True
1970,25,254,25,85,Mobile,68,2024-11-20 17:46:11.691087,False,True
3931,32,359,25,50,Mobile,83,2025-07-31 17:46:11.691091,False,True
442,16,595,25,55,Tablet,39,2024-12-02 17:46:11.691095,True,False
465,7,529,25,20,Tablet,20,2025-05-09 17:46:11.691100,False,True
1172,23,274,25,55,Mobile,61,2024-11-23 17:46:11.691105,False,False
1103,22,189,31,55,Desktop,57,2025-04-01 17:46:11.691109,True,True
4829,12,494,25,55,Mobile,30,2024-12-31 17:46:11.691113,True,True
3107,39,207,25,67,Desktop,99,2025-03-20 17:46:11.691118,True,False
1247,33,41,25,33,Mobile,85,2025-03-01 17:46:11.691122,False,False
1705,31,638,25,55,Desktop,80,2024-08-21 17:46:11.691126,True,False
2707,15,280,45,55,Tablet,38,2025-05-09 17:46:11.691131,True,False
970,6,259,9,33,Desktop,19,2024-11-20 17:46:11.691135,True,True
2428,18,495,15,55,Mobile,45,2025-06-17 17:46:11.691139,True,True
4804,38,157,47,33,Desktop,97,2024-09-12 17:46:11.691143,False,False
4599,16,410,25,55,Mobile,40,2024-08-17 17:46:11.691147,True,True
2690,8,179,25,10,Tablet,21,2025-01-26 17:46:11.691152,True,True
4536,39,343,25,35,Desktop,99,2025-02-23 17:46:11.691157,False,True
4560,12,212,48,99,Mobile,30,2025-05-05 17:46:11.691161,True,False
884,25,314,25,55,Desktop,68,2025-01-21 17:46:11.691165,True,False
1087,9,262,27,55,Desktop,23,2025-04-04 17:46:11.691170,False,True
4697,31,449,25,100,Mobile,80,2024-11-02 17:46:11.691174,True,True
2997,9,252,18,18,Mobile,22,2024-08-10 17:46:11.691178,True,False
4868,32,383,25,57,Desktop,84,2024-10-31 17:46:11.691182,False,False
1389,11,85,25,55,Desktop,27,2024-09-18 17:46:11.691186,False,False
406,17,717,25,55,Mobile,44,2024-09-28 17:46:11.691191,False,False
2205,35,272,25,55,Mobile,89,2024-11-25 17:46:11.691195,True,False
1567,4,535,25,55,Tablet,12,2025-04-11 17:46:11.691199,False,True
4616,30,387,25,55,Tablet,79,2024-09-11 17:46:11.691203,True,True
465,30,386,25,55,Tablet,79,2024-11-22 17:46:11.691208,False,True
1212,33,99,25,55,Mobile,85,2024-12-01 17:46:11.691212,True,True
1148,22,602,22,55,Desktop,57,2024-11-30 17:46:11.691216,True,True
4273,3,51,25,54,Desktop,7,2025-07-15 17:46:11.691221,True,False
4566,26,650,32,12,Desktop,70,2024-12-28 17:46:11.691225,False,True
1499,36,398,20,22,Desktop,91,2024-12-03 17:46:11.691230,False,False
2856,38,558,30,55,Tablet,97,2024-12-13 17:46:11.691235,True,True
3528,28,522,36,55,Desktop,74,2025-01-22 17:46:11.691239,True,False
1362,16,163,25,11,Desktop,39,2025-04-17 17:46:11.691244,True,False
798,38,478,14,57,Mobile,98,2024-12-01 17:46:11.691248,True,True
1875,7,431,50,55,Tablet,20,2025-02-12 17:46:11.691253,False,True
4934,40,510,25,55,Tablet,101,2024-08-29 17:46:11.691257,True,False
314,4,78,24,55,Mobile,9,2024-09-30 17:46:11.691261,True,False
2664,38,532,30,27,Tablet,98,2025-02-17 17:46:11.691266,False,False
447,38,682,25,55,Desktop,97,2025-01-31 17:46:11.691270,True,False
4895,24,749,25,71,Tablet,63,2025-01-27 17:46:11.691274,False,False
1226,18,576,37,99,Desktop,47,2025-06-30 17:46:11.691279,True,False
1709,25,655,36,55,Mobile,67,2025-08-05 17:46:11.691283,False,False
4029,40,764,26,55,Tablet,101,2025-04-05 17:46:11.691287,True,True
2631,40,713,25,71,Desktop,102,2024-10-12 17:46:11.691291,False,False
1273,30,387,25,40,Tablet,79,2025-05-12 17:46:11.691295,True,True
3024,25,673,21,55,Tablet,67,2024-10-24 17:46:11.691300,True,True
3067,26,650,25,70,Mobile,70,2024-09-11 17:46:11.691305,True,True
1076,4,574,25,10,Mobile,11,2024-11-09 17:46:11.691309,True,False
1668,37,579,25,55,Mobile,94,2025-07-24 17:46:11.691314,True,False
3069,31,482,25,91,Mobile,80,2024-09-27 17:46:11.691318,False,False
3173,37,355,25,41,Mobile,94,2025-01-17 17:46:11.691323,True,True
211,4,647,25,55,Tablet,8,2025-05-26 17:46:11.691328,True,True
146,14,678,25,55,Tablet,36,2025-04-26 17:46:11.691332,True,False
1592,28,34,30,55,Desktop,74,2025-04-11 17:46:11.691336,False,True
1698,10,613,44,55,Mobile,24,2024-09-13 17:46:11.691340,True,False
1724,38,353,25,28,Mobile,97,2024-12-29 17:46:11.691344,True,False
2078,38,599,25,43,Desktop,98,2024-08-12 17:46:11.691348,True,True
2835,3,21,20,75,Mobile,7,2025-07-26 17:46:11.691352,True,True
258,4,78,11,55,Desktop,9,2025-05-12 17:46:11.691357,False,False
3445,16,123,44,55,Desktop,40,2025-06-26 17:46:11.691361,True,True
1582,28,162,1,55,Desktop,74,2025-06-12 17:46:11.691365,False,True
2975,30,273,25,91,Mobile,79,2024-08-24 17:46:11.691369,False,False
2846,19,740,25,55,Tablet,51,2025-07-14 17:46:11.691374,True,True
1138,20,361,16,86,Mobile,53,2025-02-21 17:46:11.691378,False,False
2289,34,80,25,30,Mobile,86,2024-08-16 17:46:11.691382,True,False
623,22,297,25,55,Tablet,58,2025-04-19 17:46:11.691386,True,True
3660,5,584,25,28,Desktop,15,2024-12-10 17:46:11.691391,False,False
2860,31,638,50,90,Desktop,80,2025-07-20 17:46:11.691395,False,True
3901,29,652,25,83,Desktop,77,2025-07-27 17:46:11.691399,True,False
458,39,247,25,47,Tablet,99,2025-03-26 17:46:11.691405,False,False
2908,37,699,25,14,Tablet,95,2025-05-18 17:46:11.691409,True,True
832,5,29,25,55,Mobile,15,2024-09-22 17:46:11.691413,True,True
202,7,451,25,95,Mobile,20,2024-11-17 17:46:11.691417,False,True
340,11,103,25,55,Mobile,26,2025-07-09 17:46:11.691421,True,False
1220,9,79,25,55,Mobile,22,2024-08-11 17:46:11.691426,False,False
3108,5,797,25,25,Mobile,14,2024-10-21 17:46:11.691430,False,False
1913,21,125,25,46,Tablet,56,2024-08-12 17:46:11.691435,False,True
3381,34,114,25,55,Mobile,86,2024-12-12 17:46:11.691439,False,False
2590,28,416,13,77,Desktop,74,2025-03-08 17:46:11.691443,True,True
178,16,146,25,55,Mobile,42,2024-10-12 17:46:11.691447,True,False
1634,7,601,47,55,Desktop,20,2024-10-08 17:46:11.691452,False,False
3235,9,362,25,55,Mobile,22,2024-12-14 17:46:11.691456,False,False
736,29,336,25,55,Tablet,77,2024-09-22 17:46:11.691461,False,False
4823,22,448,25,77,Tablet,59,2025-07-02 17:46:11.691465,True,True
4271,7,451,25,55,Mobile,20,2024-08-27 17:46:11.691469,False,False
426,29,334,25,23,Mobile,77,2025-04-03 17:46:11.691473,False,True
1081,40,323,25,55,Mobile,102,2025-01-16 17:46:11.691477,False,False
1547,32,536,25,46,Desktop,82,2024-08-16 17:46:11.691482,False,True
1856,22,297,25,55,Tablet,58,2025-07-09 17:46:11.691486,True,False
1112,29,668,25,73,Desktop,75,2025-01-26 17:46:11.691491,True,False
1837,20,435,8,55,Tablet,52,2024-12-15 17:46:11.691496,True,True
1000,5,534,25,94,Desktop,14,2025-01-17 17:46:11.691501,True,True
1195,4,376,4,75,Tablet,8,2024-12-28 17:46:11.691506,False,True
3347,8,420,15,89,Desktop,21,2024-12-02 17:46:11.691510,False,True
737,38,537,25,15,Tablet,96,2025-07-14 17:46:11.691515,True,True
2159,38,266,36,55,Mobile,98,2024-10-03 17:46:11.691519,True,False
2233,26,75,25,55,Mobile,70,2025-03-18 17:46:11.691524,True,False
4753,9,694,25,50,Tablet,23,2025-03-26 17:46:11.691529,True,False
1872,11,284,25,55,Tablet,26,2024-10-21 17:46:11.691533,False,True
4152,14,429,25,55,Tablet,37,2024-09-13 17:46:11.691537,True,False
205,31,169,19,50,Tablet,80,2025-07-11 17:46:11.691542,True,True
1264,23,96,25,55,Tablet,61,2024-12-23 17:46:11.691546,True,False
4469,1,271,31,23,Desktop,4,2024-08-23 17:46:11.691551,True,True
3049,11,112,41,70,Mobile,28,2024-11-08 17:46:11.691555,False,True
4551,24,194,25,55,Mobile,66,2025-04-11 17:46:11.691559,False,False
1274,22,770,4,93,Mobile,59,2025-05-21 17:46:11.691563,True,True
2720,23,274,25,34,Mobile,61,2025-07-05 17:46:11.691567,True,False
3270,32,729,25,55,Desktop,84,2025-06-30 17:46:11.691572,True,True
1530,40,626,18,36,Desktop,102,2025-01-18 17:46:11.691577,True,False
3724,38,599,3,55,Tablet,98,2024-10-24 17:46:11.691582,False,False
1253,31,638,13,12,Desktop,80,2025-03-28 17:46:11.691586,True,False
1870,6,785,43,28,Desktop,16,2025-08-07 17:46:11.691590,True,False
1051,16,459,25,55,Tablet,42,2025-06-27 17:46:11.691594,False,True
1739,29,98,25,93,Desktop,77,2025-07-19 17:46:11.691598,True,False
4733,4,229,25,55,Tablet,8,2025-01-11 17:46:11.691602,False,False
29,35,440,8,55,Desktop,88,2025-07-19 17:46:11.691607,True,False
18,38,578,25,54,Desktop,96,2025-07-30 17:46:11.691611,False,True
38,6,785,25,92,Mobile,16,2024-12-14 17:46:11.691615,False,True
2007,31,553,25,55,Desktop,80,2024-09-18 17:46:11.691619,False,True
4997,33,211,25,55,Desktop,85,2025-04-02 17:46:11.691623,True,False
2176,1,242,25,36,Tablet,1,2025-04-19 17:46:11.691627,True,False
4818,14,411,25,55,Tablet,36,2025-05-27 17:46:11.691632,True,False
2054,7,674,25,55,Desktop,20,2024-09-11 17:46:11.691636,False,True
1270,13,443,25,55,Desktop,35,2024-09-22 17:46:11.691641,True,False
3580,10,391,36,31,Tablet,24,2024-11-12 17:46:11.691645,True,True
4118,2,375,43,55,Desktop,6,2025-01-09 17:46:11.691649,False,True
309,5,584,25,55,Mobile,15,2024-08-25 17:46:11.691653,True,False
4905,25,590,25,26,Desktop,69,2025-02-19 17:46:11.691657,True,True
4195,4,733,6,55,Mobile,9,2025-06-24 17:46:11.691663,False,True
1700,16,365,25,55,Mobile,42,2024-10-02 17:46:11.691667,False,True
1325,18,483,25,84,Mobile,46,2025-08-07 17:46:11.691671,False,False
1859,36,730,25,55,Mobile,92,2024-12-20 17:46:11.691675,True,False
526,26,409,26,74,Mobile,70,2025-06-02 17:46:11.691680,True,False
2479,21,298,25,55,Mobile,55,2025-07-01 17:46:11.691684,True,True
2439,8,539,25,55,Mobile,21,2025-04-23 17:46:11.691689,True,False
4131,27,110,25,33,Mobile,73,2024-09-17 17:46:11.691693,False,False
3167,11,577,25,55,Tablet,28,2025-08-03 17:46:11.691698,False,True
2364,28,416,25,65,Mobile,74,2025-04-22 17:46:11.691702,False,False
246,8,583,25,55,Tablet,21,2025-05-25 17:46:11.691706,False,False
3003,25,469,25,55,Desktop,68,2025-06-21 17:46:11.691710,True,False
3834,31,264,25,59,Mobile,80,2025-06-08 17:46:11.691714,True,False
3403,33,371,25,55,Desktop,85,2024-10-10 17:46:11.691719,False,True
1829,24,142,25,55,Mobile,66,2024-11-20 17:46:11.691723,True,True
3128,33,107,25,91,Mobile,85,2024-08-15 17:46:11.691727,False,False
3474,36,235,38,55,Desktop,91,2024-11-15 17:46:11.691731,True,False
2283,23,367,25,55,Desktop,61,2024-12-30 17:46:11.691736,True,False
3946,9,73,25,25,Desktop,23,2025-05-18 17:46:11.691740,True,False
3466,5,737,25,55,Desktop,13,2025-03-15 17:46:11.691745,True,False
2662,9,694,25,55,Tablet,23,2025-05-30 17:46:11.691751,True,False
1289,34,158,25,57,Desktop,86,2025-05-25 17:46:11.691756,True,False
2517,32,536,1,89,Tablet,82,2024-08-11 17:46:11.691761,False,True
1268,30,672,25,55,Desktop,79,2024-12-08 17:46:11.691765,False,False
4881,3,54,25,55,Desktop,7,2025-03-08 17:46:11.691769,True,False
3389,28,724,25,55,Desktop,74,2024-08-31 17:46:11.691773,False,True
400,12,788,25,55,Mobile,29,2025-03-22 17:46:11.691778,True,True
588,40,612,25,79,Tablet,103,2024-11-24 17:46:11.691783,False,True
277,11,67,25,55,Desktop,26,2025-06-27 17:46:11.691787,False,False
1824,38,753,34,52,Mobile,97,2024-09-03 17:46:11.691791,True,False
1695,13,443,25,96,Mobile,35,2024-12-01 17:46:11.691795,True,False
222,29,372,18,55,Desktop,76,2024-09-15 17:46:11.691800,True,True
4066,15,533,25,45,Mobile,38,2024-09-20 17:46:11.691804,True,True
4713,34,378,39,55,Tablet,86,2025-03-12 17:46:11.691808,True,False
3620,5,623,25,79,Mobile,15,2025-03-08 17:46:11.691813,True,True
4202,23,301,23,55,Mobile,61,2025-06-13 17:46:11.691817,True,False
2165,2,607,28,55,Desktop,6,2025-06-30 17:46:11.691821,False,False
4725,29,373,25,55,Mobile,76,2024-12-25 17:46:11.691826,True,True
1800,33,160,25,55,Tablet,85,2025-02-13 17:46:11.691830,True,False
3149,10,52,9,55,Tablet,24,2025-02-22 17:46:11.691836,False,True
4085,12,788,25,80,Desktop,29,2025-01-26 17:46:11.691841,True,True
2546,14,36,25,55,Desktop,36,2025-02-14 17:46:11.691848,True,True
4286,39,598,25,55,Mobile,99,2025-03-28 17:46:11.691852,True,True
1751,25,250,25,55,Tablet,67,2025-01-22 17:46:11.691856,False,True
4459,33,4,25,43,Desktop,85,2024-08-22 17:46:11.691860,False,False
2454,1,304,31,55,Desktop,1,2024-12-29 17:46:11.691864,False,True
3592,33,616,25,55,Desktop,85,2025-06-13 17:46:11.691868,True,True
4787,30,645,25,18,Tablet,79,2025-01-09 17:46:11.691872,True,False
3140,35,15,25,55,Tablet,89,2024-10-09 17:46:11.691876,False,True
2722,4,445,25,55,Mobile,8,2025-03-16 17:46:11.691880,False,True
4204,22,189,25,55,Mobile,57,2025-01-08 17:46:11.691884,True,True
3581,1,271,25,86,Desktop,4,2025-08-09 17:46:11.691888,True,False
1773,11,606,25,73,Desktop,27,2024-08-13 17:46:11.691902,True,False
3032,11,67,25,78,Mobile,26,2024-09-28 17:46:11.691907,True,True
3145,12,572,50,44,Mobile,30,2025-02-27 17:46:11.691911,False,False
4553,37,118,29,55,Mobile,94,2025-03-14 17:46:11.691916,False,False
1108,27,596,25,55,Desktop,71,2025-07-14 17:46:11.691920,True,True
4915,40,713,25,55,Desktop,102,2025-01-18 17:46:11.691924,False,False
2775,10,640,25,55,Desktop,24,2024-09-19 17:46:11.691930,True,False
2754,33,427,25,55,Desktop,85,2025-01-24 17:46:11.691934,False,False
851,11,299,25,40,Desktop,26,2025-04-16 17:46:11.691938,True,True
1277,15,48,25,47,Desktop,38,2025-03-30 17:46:11.691942,False,False
3021,40,612,25,55,Mobile,103,2025-02-25 17:46:11.691946,True,True
465,5,29,25,55,Tablet,15,2024-10-28 17:46:11.691950,True,False
212,9,580,25,21,Desktop,22,2025-03-15 17:46:11.691955,True,True
3543,18,309,25,44,Desktop,46,2025-02-21 17:46:11.691959,True,False
4524,5,691,26,22,Mobile,13,2024-08-22 17:46:11.691963,True,True
1689,22,148,25,20,Mobile,57,2025-03-10 17:46:11.691967,False,True
4927,25,655,25,55,Desktop,67,2024-12-26 17:46:11.691972,True,False
645,38,38,25,38,Desktop,98,2025-01-08 17:46:11.691976,False,False
2656,5,737,13,74,Mobile,13,2024-12-30 17:46:11.691981,True,True
4999,14,263,25,55,Mobile,37,2025-07-27 17:46:11.691985,True,False
2854,23,275,25,14,Tablet,61,2025-06-18 17:46:11.691989,True,False
4334,24,763,25,25,Desktop,63,2025-07-06 17:46:11.691993,False,True
1904,12,415,25,61,Desktop,30,2025-03-28 17:46:11.691998,False,False
4650,11,676,25,55,Desktop,28,2024-11-14 17:46:11.692002,False,True
3237,28,178,25,19,Desktop,74,2025-06-06 17:46:11.692007,True,True
2795,8,311,15,55,Desktop,21,2025-07-09 17:46:11.692011,False,True
4705,18,450,25,55,Mobile,46,2025-05-03 17:46:11.692017,False,False
1426,10,575,25,28,Mobile,25,2024-10-27 17:46:11.692021,True,True
4993,12,778,25,21,Mobile,29,2025-03-10 17:46:11.692026,False,False
3434,29,23,25,94,Desktop,75,2024-09-30 17:46:11.692030,False,False
1243,1,462,25,75,Mobile,3,2025-05-18 17:46:11.692034,False,False
3158,28,697,25,55,Desktop,74,2025-07-09 17:46:11.692038,True,True
2659,4,9,25,80,Desktop,12,2024-12-09 17:46:11.692043,False,False
2953,26,545,18,55,Tablet,70,2024-10-04 17:46:11.692048,False,False
4270,3,305,25,55,Mobile,7,2025-06-29 17:46:11.692052,True,False
2112,19,104,25,55,Desktop,51,2025-08-01 17:46:11.692056,True,True
4965,17,525,33,75,Mobile,44,2025-06-04 17:46:11.692060,False,True
4350,39,13,12,55,Mobile,99,2025-04-07 17:46:11.692064,False,False
3439,11,629,25,58,Mobile,28,2024-08-25 17:46:11.692068,True,False
4987,6,798,25,55,Mobile,19,2024-08-11 17:46:11.692074,False,False
245,31,591,25,83,Desktop,80,2024-09-08 17:46:11.692078,True,False
4594,34,260,25,55,Mobile,86,2025-06-11 17:46:11.692083,False,False
3929,30,366,43,26,Mobile,79,2024-10-05 17:46:11.692087,True,False
3201,27,596,25,52,Mobile,71,2025-08-09 17:46:11.692091,False,False
3600,13,643,25,29,Mobile,34,2025-07-13 17:46:11.692095,True,True
719,16,65,25,55,Tablet,41,2025-07-05 17:46:11.692100,True,False
992,32,359,47,95,Desktop,83,2025-02-05 17:46:11.692105,False,False
3254,26,497,25,55,Desktop,70,2024-12-13 17:46:11.692109,False,False
2063,22,249,25,55,Tablet,60,2025-03-25 17:46:11.692113,False,False
3817,6,259,25,25,Desktop,19,2025-01-27 17:46:11.692117,True,True
3937,16,500,25,48,Desktop,39,2025-03-17 17:46:11.692122,False,True
796,1,504,12,55,Mobile,5,2025-07-02 17:46:11.692126,False,True
3786,9,64,25,55,Desktop,23,2024-10-30 17:46:11.692130,False,True
285,3,305,25,96,Tablet,7,2025-01-13 17:46:11.692135,False,False
1551,22,614,25,93,Tablet,58,2025-04-14 17:46:11.692139,False,False
4805,36,759,25,10,Tablet,91,2025-01-20 17:46:11.692143,True,False
4819,9,245,25,34,Mobile,22,2025-07-28 17:46:11.692147,False,False
3830,20,315,25,55,Mobile,53,2024-11-27 17:46:11.692151,True,False
2364,24,749,4,87,Mobile,63,2025-01-16 17:46:11.692155,False,False
3170,18,324,25,55,Mobile,45,2024-10-09 17:46:11.692160,False,True
4824,16,459,25,79,Mobile,42,2025-04-29 17:46:11.692164,False,True
3460,9,252,25,55,Mobile,22,2025-07-07 17:46:11.692168,True,True
771,4,229,25,55,Desktop,8,2024-09-11 17:46:11.692172,True,True
3009,31,169,50,55,Mobile,80,2025-03-06 17:46:11.692177,False,False
399,26,75,25,76,Desktop,70,2025-07-31 17:46:11.692181,True,False
2519,35,319,25,96,Desktop,90,2024-12-03 17:46:11.692187,True,True
2456,18,369,25,55,Mobile,47,2025-05-01 17:46:11.692191,True,False
3957,33,107,1,55,Tablet,85,2025-04-20 17:46:11.692195,False,False
1578,12,415,25,55,Desktop,30,2025-05-12 17:46:11.692199,True,True
6,16,310,25,55,Tablet,42,2025-05-17 17:46:11.692204,True,True
48,3,51,25,65,Mobile,7,2025-06-18 17:46:11.692209,False,False
2639,25,673,25,55,Mobile,67,2025-05-17 17:46:11.692213,True,True
229,11,299,34,55,Desktop,26,2024-10-14 17:46:11.692217,False,True
4936,26,497,25,75,Desktop,70,2025-08-08 17:46:11.692221,False,True
82,37,355,11,55,Tablet,94,2025-02-24 17:46:11.692225,True,False
903,22,389,25,92,Desktop,57,2025-05-10 17:46:11.692230,True,True
1877,35,437,25,49,Desktop,88,2025-01-15 17:46:11.692234,True,True
185,24,194,25,30,Tablet,66,2025-07-19 17:46:11.692238,False,False
808,16,93,25,55,Tablet,39,2025-02-01 17:46:11.692242,False,False
1354,6,259,25,69,Tablet,19,2024-10-16 17:46:11.692247,True,False
143,32,119,25,55,Mobile,84,2024-12-07 17:46:11.692251,True,False
265,24,222,25,55,Tablet,63,2025-07-18 17:46:11.692255,False,True
4212,17,477,25,82,Desktop,44,2025-01-13 17:46:11.692260,True,False
2264,32,3,25,60,Desktop,82,2024-11-21 17:46:11.692264,False,True
4136,4,248,25,28,Mobile,11,2024-10-30 17:46:11.692269,True,True
4553,34,80,25,96,Mobile,86,2024-11-01 17:46:11.692273,False,True
1350,32,318,25,77,Desktop,81,2024-09-15 17:46:11.692278,False,False
655,6,201,25,83,Tablet,19,2025-02-06 17:46:11.692282,False,True
4186,24,145,4,37,Tablet,64,2024-11-29 17:46:11.692286,True,False
2548,27,333,25,55,Tablet,71,2025-01-25 17:46:11.692290,True,False
339,5,55,25,55,Desktop,14,2025-08-09 17:46:11.692295,False,True
2463,3,331,25,55,Mobile,7,2025-06-23 17:46:11.692299,False,False
3575,18,483,4,55,Mobile,46,2024-11-19 17:46:11.692303,True,True
1212,31,671,25,55,Mobile,80,2024-10-02 17:46:11.692307,False,False
2837,12,415,18,35,Mobile,30,2025-02-01 17:46:11.692311,True,False
181,24,233,41,57,Mobile,66,2025-06-12 17:46:11.692315,False,False
820,20,210,25,100,Desktop,54,2025-07-08 17:46:11.692319,True,True
195,9,173,25,69,Desktop,23,2024-12-02 17:46:11.692323,False,True
680,32,131,25,42,Desktop,82,2024-12-30 17:46:11.692327,False,False
4469,19,740,49,82,Desktop,51,2025-03-01 17:46:11.692331,False,False
299,22,138,25,89,Mobile,60,2024-10-02 17:46:11.692335,False,False
2262,12,778,25,24,Desktop,29,2025-01-04 17:46:11.692339,False,True
1468,11,488,25,55,Desktop,26,2024-09-14 17:46:11.692344,False,True
1346,37,579,25,55,Tablet,94,2025-07-25 17:46:11.692349,True,False
4609,26,463,25,55,Tablet,70,2025-08-05 17:46:11.692354,False,True
4726,28,724,25,28,Tablet,74,2024-11-02 17:46:11.692359,True,False
470,34,454,25,55,Mobile,86,2024-12-31 17:46:11.692363,True,True
1111,22,249,25,55,Desktop,60,2025-07-07 17:46:11.692367,True,False
1561,17,507,31,16,Tablet,44,2025-02-19 17:46:11.692371,True,True
1657,7,601,49,71,Desktop,20,2025-08-05 17:46:11.692375,False,False
3430,38,327,25,55,Mobile,98,2025-02-18 17:46:11.692379,False,True
1949,32,346,25,81,Desktop,82,2025-03-03 17:46:11.692384,True,True
242,14,337,25,36,Mobile,36,2024-09-17 17:46:11.692388,False,True
2242,4,582,25,55,Desktop,10,2025-07-22 17:46:11.692393,True,True
4442,18,520,25,12,Mobile,47,2025-01-13 17:46:11.692397,True,False
382,12,76,18,77,Mobile,29,2025-06-28 17:46:11.692401,False,False
1117,39,247,19,40,Mobile,99,2025-07-19 17:46:11.692405,False,True
2636,31,704,11,55,Mobile,80,2025-07-28 17:46:11.692409,False,False
4356,8,583,25,55,Desktop,21,2025-03-18 17:46:11.692414,False,True
2750,22,312,20,66,Mobile,59,2025-05-08 17:46:11.692418,True,False
832,21,786,25,55,Mobile,56,2024-11-01 17:46:11.692423,False,True
1239,7,431,13,98,Desktop,20,2025-04-10 17:46:11.692427,False,False
1597,9,262,50,55,Mobile,23,2025-05-15 17:46:11.692431,False,True
3453,24,142,6,55,Desktop,66,2024-09-23 17:46:11.692436,False,True
4451,25,521,25,33,Mobile,68,2024-10-16 17:46:11.692441,True,True
182,29,479,12,55,Mobile,76,2025-05-22 17:46:11.692445,True,False
4176,40,554,18,55,Mobile,101,2025-06-10 17:46:11.692449,True,True
2783,38,100,22,30,Mobile,98,2025-02-24 17:46:11.692453,False,False
4464,23,45,19,59,Desktop,61,2025-06-06 17:46:11.692457,False,True
4037,35,395,25,52,Mobile,89,2025-01-25 17:46:11.692462,True,False
1702,2,328,25,95,Mobile,6,2024-11-27 17:46:11.692466,False,True
1867,27,689,25,55,Tablet,73,2024-12-22 17:46:11.692471,True,False
1677,13,641,14,51,Desktop,34,2024-11-15 17:46:11.692475,False,False
183,26,650,25,43,Desktop,70,2025-05-08 17:46:11.692480,False,False
764,30,492,28,55,Mobile,79,2025-01-13 17:46:11.692484,False,False
1604,19,740,25,55,Desktop,51,2025-05-31 17:46:11.692488,False,True
995,25,673,25,55,Desktop,67,2024-08-10 17:46:11.692493,True,False
2694,13,442,25,57,Mobile,35,2024-11-09 17:46:11.692497,True,True
4158,11,103,25,55,Mobile,26,2025-03-08 17:46:11.692502,False,True
1413,14,279,49,78,Desktop,36,2024-10-10 17:46:11.692506,False,True
1873,15,97,23,55,Desktop,38,2024-10-30 17:46:11.692511,True,False
1079,6,506,44,55,Desktop,17,2024-08-25 17:46:11.692515,True,True
2107,37,307,34,55,Desktop,95,2024-12-13 17:46:11.692519,True,True
4103,28,608,45,55,Tablet,74,2025-04-06 17:46:11.692524,True,True
1253,24,412,25,53,Desktop,66,2024-12-21 17:46:11.692528,False,False
310,27,407,25,55,Desktop,72,2025-06-29 17:46:11.692532,False,True
2507,22,249,20,55,Mobile,60,2024-10-12 17:46:11.692537,True,True
1503,29,220,25,74,Tablet,77,2024-08-13 17:46:11.692542,True,True
4124,34,426,25,55,Desktop,86,2024-11-08 17:46:11.692546,True,True
3910,21,766,25,55,Tablet,56,2025-01-15 17:46:11.692551,False,False
162,32,3,25,91,Desktop,82,2024-10-31 17:46:11.692555,False,True
420,12,585,25,55,Tablet,30,2025-04-29 17:46:11.692559,False,False
